tournament_name,stage_name,group_stage,knockout_stage,match_date,team_name,opponent_name,home_team,away_team,goals_for,goals_against,is_host,possession,shots,shots_on_target,passes_completed,passes_attempted,corners,fouls,yellow_cards,red_cards,team_prior_win_rate,team_prior_matches,extra_time,penalty_shootout,outcome,year
2018 FIFA Men's World Cup,group stage,1,0,2018-06-28,England,Belgium,1,0,0,1,0,48.0,13.0,1.0,426.0,484.0,7.0,11.0,0,0,0.4444444444444444,81,0,0,Loss,2018
2018 FIFA Men's World Cup,group stage,1,0,2018-06-28,Belgium,England,0,1,1,0,0,52.0,15.0,4.0,489.0,556.0,2.0,14.0,2,0,0.3658536585365853,41,0,0,Win,2018
2018 FIFA Men's World Cup,group stage,1,0,2018-06-28,Panama,Tunisia,1,0,1,2,0,36.0,9.0,4.0,219.0,284.0,0.0,18.0,3,0,0.0,0,0,0,Loss,2018
2018 FIFA Men's World Cup,group stage,1,0,2018-06-28,Tunisia,Panama,0,1,2,1,0,64.0,15.0,7.0,545.0,626.0,6.0,19.0,3,0,0.0833333333333333,12,0,0,Win,2018
2018 FIFA Men's World Cup,round of 16,0,1,2018-06-30,France,Argentina,1,0,4,3,0,41.0,9.0,4.0,295.0,351.0,0.0,21.0,3,0,0.5068493150684932,73,0,0,Win,2018
2018 FIFA Men's World Cup,round of 16,0,1,2018-06-30,Argentina,France,0,1,3,4,0,59.0,9.0,4.0,470.0,547.0,4.0,15.0,5,0,0.5542168674698795,83,0,0,Loss,2018
2018 FIFA Men's World Cup,round of 16,0,1,2018-06-30,Uruguay,Portugal,1,0,2,1,0,39.0,6.0,3.0,186.0,269.0,2.0,13.0,0,0,0.4117647058823529,51,0,0,Win,2018
2018 FIFA Men's World Cup,round of 16,0,1,2018-06-30,Portugal,Uruguay,0,1,1,2,0,61.0,20.0,5.0,490.0,583.0,10.0,13.0,1,0,0.5384615384615384,26,0,0,Loss,2018
2018 FIFA Men's World Cup,round of 16,0,1,2018-07-01,Spain,Russia,1,0,1,1,0,75.0,25.0,9.0,1035.0,1137.0,6.0,5.0,1,0,0.4838709677419355,62,1,1,Loss,2018
2018 FIFA Men's World Cup,round of 16,0,1,2018-07-01,Russia,Spain,0,1,1,1,1,25.0,6.0,1.0,204.0,284.0,5.0,19.0,2,0,0.3529411764705882,17,1,1,Win,2018
2018 FIFA Men's World Cup,round of 16,0,1,2018-07-01,Croatia,Denmark,1,0,1,1,0,54.0,22.0,7.0,507.0,626.0,5.0,5.0,0,0,0.4375,16,1,1,Win,2018
2018 FIFA Men's World Cup,round of 16,0,1,2018-07-01,Denmark,Croatia,0,1,1,1,0,46.0,15.0,3.0,426.0,539.0,4.0,19.0,1,0,0.3666666666666666,30,1,1,Loss,2018
2018 FIFA Men's World Cup,round of 16,0,1,2018-07-02,Brazil,Mexico,1,0,2,0,0,47.0,21.0,10.0,330.0,398.0,8.0,6.0,2,0,0.6865671641791045,134,0,0,Win,2018
2018 FIFA Men's World Cup,round of 16,0,1,2018-07-02,Mexico,Brazil,0,1,0,2,0,53.0,13.0,1.0,360.0,424.0,7.0,18.0,4,0,0.2258064516129032,62,0,0,Loss,2018
2018 FIFA Men's World Cup,round of 16,0,1,2018-07-02,Belgium,Japan,1,0,3,2,0,56.0,24.0,8.0,540.0,621.0,10.0,13.0,0,0,0.3658536585365853,41,0,0,Win,2018
2018 FIFA Men's World Cup,round of 16,0,1,2018-07-02,Japan,Belgium,0,1,2,3,0,44.0,11.0,4.0,376.0,453.0,6.0,9.0,1,0,0.391304347826087,46,0,0,Loss,2018
2018 FIFA Men's World Cup,round of 16,0,1,2018-07-03,Sweden,Switzerland,1,0,1,0,0,37.0,12.0,3.0,198.0,271.0,3.0,11.0,1,0,0.4430379746835443,79,0,0,Win,2018
2018 FIFA Men's World Cup,round of 16,0,1,2018-07-03,Switzerland,Sweden,0,1,0,1,0,63.0,18.0,4.0,503.0,599.0,11.0,13.0,2,1,0.3243243243243243,37,0,0,Loss,2018
2018 FIFA Men's World Cup,round of 16,0,1,2018-07-03,Colombia,England,1,0,1,1,0,48.0,14.0,4.0,402.0,516.0,2.0,23.0,6,0,0.32,25,1,1,Loss,2018
2018 FIFA Men's World Cup,round of 16,0,1,2018-07-03,England,Colombia,0,1,1,1,0,51.0,16.0,2.0,468.0,571.0,7.0,13.0,2,0,0.4444444444444444,81,1,1,Win,2018
2018 FIFA Men's World Cup,quarter-finals,0,1,2018-07-06,Uruguay,France,1,0,0,2,0,42.0,11.0,4.0,216.0,322.0,4.0,17.0,2,0,0.4117647058823529,51,0,0,Loss,2018
2018 FIFA Men's World Cup,quarter-finals,0,1,2018-07-06,France,Uruguay,0,1,2,0,0,58.0,11.0,2.0,424.0,524.0,3.0,15.0,2,0,0.5068493150684932,73,0,0,Win,2018
2018 FIFA Men's World Cup,quarter-finals,0,1,2018-07-06,Brazil,Belgium,1,0,1,2,0,57.0,26.0,9.0,496.0,557.0,8.0,14.0,2,0,0.6865671641791045,134,0,0,Loss,2018
2018 FIFA Men's World Cup,quarter-finals,0,1,2018-07-06,Belgium,Brazil,0,1,2,1,0,43.0,8.0,3.0,307.0,370.0,4.0,16.0,2,0,0.3658536585365853,41,0,0,Win,2018
2018 FIFA Men's World Cup,quarter-finals,0,1,2018-07-07,Sweden,England,1,0,0,2,0,43.0,7.0,3.0,280.0,379.0,1.0,10.0,2,0,0.4430379746835443,79,0,0,Loss,2018
2018 FIFA Men's World Cup,quarter-finals,0,1,2018-07-07,England,Sweden,0,1,2,0,0,57.0,12.0,2.0,420.0,525.0,6.0,7.0,1,0,0.4444444444444444,81,0,0,Win,2018
2018 FIFA Men's World Cup,quarter-finals,0,1,2018-07-07,Russia,Croatia,1,0,2,2,1,38.0,13.0,7.0,275.0,399.0,6.0,25.0,1,0,0.3529411764705882,17,1,1,Loss,2018
2018 FIFA Men's World Cup,quarter-finals,0,1,2018-07-07,Croatia,Russia,0,1,2,2,0,62.0,17.0,3.0,617.0,753.0,8.0,18.0,4,0,0.4375,16,1,1,Win,2018
2018 FIFA Men's World Cup,semi-finals,0,1,2018-07-10,France,Belgium,1,0,1,0,0,40.0,19.0,5.0,294.0,342.0,4.0,6.0,2,0,0.5068493150684932,73,0,0,Win,2018
2018 FIFA Men's World Cup,semi-finals,0,1,2018-07-10,Belgium,France,0,1,0,1,0,60.0,9.0,3.0,566.0,629.0,5.0,16.0,3,0,0.3658536585365853,41,0,0,Loss,2018
2018 FIFA Men's World Cup,semi-finals,0,1,2018-07-11,Croatia,England,1,0,2,1,0,54.0,22.0,7.0,491.0,622.0,8.0,23.0,2,0,0.4375,16,1,0,Win,2018
2018 FIFA Men's World Cup,semi-finals,0,1,2018-07-11,England,Croatia,0,1,1,2,0,46.0,11.0,1.0,378.0,479.0,4.0,14.0,1,0,0.4444444444444444,81,1,0,Loss,2018
2018 FIFA Men's World Cup,third-place match,0,1,2018-07-14,Belgium,England,1,0,2,0,0,43.0,12.0,4.0,449.0,510.0,4.0,11.0,1,0,0.3658536585365853,41,0,0,Win,2018
2018 FIFA Men's World Cup,third-place match,0,1,2018-07-14,England,Belgium,0,1,0,2,0,57.0,15.0,5.0,642.0,698.0,5.0,5.0,2,0,0.4444444444444444,81,0,0,Loss,2018
2018 FIFA Men's World Cup,final,0,1,2018-07-15,France,Croatia,1,0,4,2,0,39.0,8.0,6.0,203.0,271.0,2.0,14.0,2,0,0.5068493150684932,73,0,0,Win,2018
2018 FIFA Men's World Cup,final,0,1,2018-07-15,Croatia,France,0,1,2,4,0,61.0,15.0,3.0,454.0,547.0,6.0,13.0,1,0,0.4375,16,0,0,Loss,2018
2022 FIFA Men's World Cup,group stage,1,0,2022-11-20,Qatar,Ecuador,1,0,0,2,1,47.0,5.0,0.0,377.0,469.0,1.0,15.0,4,0,0.0,0,0,0,Loss,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-20,Ecuador,Qatar,0,1,2,0,0,53.0,5.0,2.0,430.0,522.0,3.0,15.0,2,0,0.3076923076923077,13,0,0,Win,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-21,England,Iran,1,0,6,2,0,77.0,13.0,7.0,740.0,838.0,8.0,9.0,0,0,0.4736842105263157,95,0,0,Win,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-21,Iran,England,0,1,2,6,0,23.0,7.0,2.0,162.0,248.0,0.0,14.0,2,0,0.1333333333333333,15,0,0,Loss,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-21,Senegal,Netherlands,1,0,0,2,0,46.0,15.0,4.0,333.0,427.0,6.0,13.0,2,0,0.375,8,0,0,Loss,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-21,Netherlands,Senegal,0,1,2,0,0,54.0,10.0,3.0,387.0,494.0,7.0,13.0,1,0,0.5737704918032787,61,0,0,Win,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-21,United States,Wales,1,0,1,1,0,58.0,6.0,1.0,524.0,624.0,5.0,15.0,4,0,0.6024096385542169,83,0,0,Draw,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-21,Wales,United States,0,1,1,1,0,42.0,6.0,2.0,335.0,446.0,3.0,10.0,2,0,0.2,5,0,0,Draw,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-22,Argentina,Saudi Arabia,1,0,1,2,0,69.0,14.0,5.0,546.0,659.0,9.0,7.0,0,0,0.5222222222222223,90,0,0,Loss,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-22,Saudi Arabia,Argentina,0,1,2,1,0,31.0,3.0,2.0,195.0,294.0,2.0,21.0,6,0,0.1875,16,0,0,Win,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-22,Denmark,Tunisia,1,0,0,0,0,61.0,11.0,5.0,533.0,649.0,11.0,9.0,2,0,0.3529411764705882,34,0,0,Draw,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-22,Tunisia,Denmark,0,1,0,0,0,39.0,13.0,1.0,308.0,419.0,9.0,10.0,1,0,0.1333333333333333,15,0,0,Draw,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-22,Mexico,Poland,1,0,0,0,0,60.0,11.0,4.0,436.0,547.0,6.0,14.0,2,0,0.2424242424242424,66,0,0,Draw,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-22,Poland,Mexico,0,1,0,0,0,40.0,5.0,1.0,255.0,363.0,5.0,15.0,1,0,0.4705882352941176,34,0,0,Draw,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-22,France,Australia,1,0,4,1,0,62.0,23.0,6.0,678.0,768.0,8.0,5.0,0,0,0.5529411764705883,85,0,0,Win,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-22,Australia,France,0,1,1,4,0,38.0,4.0,1.0,391.0,473.0,1.0,11.0,3,0,0.2142857142857142,42,0,0,Loss,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-23,Morocco,Croatia,1,0,0,0,0,36.0,8.0,2.0,298.0,384.0,0.0,16.0,1,0,0.125,16,0,0,Draw,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-23,Croatia,Morocco,0,1,0,0,0,64.0,5.0,1.0,581.0,693.0,5.0,11.0,0,0,0.5652173913043478,23,0,0,Draw,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-23,Germany,Japan,1,0,1,2,0,74.0,25.0,8.0,727.0,836.0,6.0,6.0,0,0,0.6923076923076923,91,0,0,Loss,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-23,Japan,Germany,0,1,2,1,0,26.0,12.0,4.0,204.0,298.0,6.0,14.0,0,0,0.3703703703703703,54,0,0,Win,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-23,Spain,Costa Rica,1,0,7,0,0,81.0,16.0,7.0,1009.0,1093.0,5.0,8.0,0,0,0.4571428571428571,70,0,0,Win,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-23,Costa Rica,Spain,0,1,0,7,0,19.0,0.0,0.0,178.0,256.0,0.0,12.0,2,0,0.2857142857142857,21,0,0,Loss,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-23,Belgium,Canada,1,0,1,0,0,53.0,9.0,3.0,451.0,546.0,4.0,11.0,3,0,0.4375,48,0,0,Win,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-23,Canada,Belgium,0,1,0,1,0,47.0,21.0,2.0,392.0,485.0,4.0,14.0,2,0,0.2666666666666666,30,0,0,Loss,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-24,Switzerland,Cameroon,1,0,1,0,0,51.0,7.0,3.0,455.0,558.0,11.0,12.0,2,0,0.3170731707317073,41,0,0,Win,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-24,Cameroon,Switzerland,0,1,0,1,0,49.0,8.0,5.0,442.0,537.0,5.0,10.0,1,0,0.2258064516129032,31,0,0,Loss,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-24,Uruguay,South Korea,1,0,0,0,0,56.0,10.0,1.0,475.0,585.0,4.0,7.0,1,0,0.4464285714285714,56,0,0,Draw,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-24,South Korea,Uruguay,0,1,0,0,0,44.0,7.0,0.0,350.0,467.0,3.0,10.0,1,0,0.1818181818181818,44,0,0,Draw,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-24,Portugal,Ghana,1,0,3,2,0,62.0,10.0,4.0,572.0,660.0,3.0,14.0,2,0,0.5,30,0,0,Win,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-24,Ghana,Portugal,0,1,2,3,0,38.0,9.0,3.0,328.0,413.0,3.0,19.0,4,0,0.238095238095238,21,0,0,Loss,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-24,Brazil,Serbia,1,0,2,0,0,59.0,23.0,9.0,534.0,628.0,6.0,7.0,0,0,0.6783216783216783,143,0,0,Win,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-24,Serbia,Brazil,0,1,0,2,0,41.0,5.0,0.0,344.0,439.0,4.0,12.0,3,0,0.3333333333333333,6,0,0,Loss,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-25,Wales,Iran,1,0,0,2,0,62.0,10.0,3.0,437.0,568.0,2.0,9.0,1,1,0.2,5,0,0,Loss,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-25,Iran,Wales,0,1,2,0,0,38.0,21.0,6.0,222.0,350.0,7.0,10.0,2,0,0.1333333333333333,15,0,0,Win,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-25,Qatar,Senegal,1,0,1,3,1,45.0,10.0,3.0,333.0,417.0,6.0,7.0,3,0,0.0,0,0,0,Loss,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-25,Senegal,Qatar,0,1,3,1,0,55.0,13.0,5.0,459.0,548.0,6.0,12.0,3,0,0.375,8,0,0,Win,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-25,Netherlands,Ecuador,1,0,1,1,0,54.0,2.0,1.0,442.0,542.0,2.0,15.0,0,0,0.5737704918032787,61,0,0,Draw,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-25,Ecuador,Netherlands,0,1,1,1,0,46.0,15.0,4.0,358.0,468.0,5.0,12.0,1,0,0.3076923076923077,13,0,0,Draw,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-25,England,United States,1,0,0,0,0,55.0,8.0,3.0,495.0,577.0,3.0,9.0,0,0,0.4736842105263157,95,0,0,Draw,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-25,United States,England,0,1,0,0,0,45.0,10.0,1.0,378.0,463.0,7.0,15.0,0,0,0.6024096385542169,83,0,0,Draw,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-26,Tunisia,Australia,1,0,0,1,0,59.0,14.0,4.0,418.0,565.0,5.0,16.0,3,0,0.1333333333333333,15,0,0,Loss,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-26,Australia,Tunisia,0,1,1,0,0,41.0,9.0,2.0,264.0,398.0,2.0,15.0,0,0,0.2142857142857142,42,0,0,Win,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-26,Poland,Saudi Arabia,1,0,2,0,0,37.0,9.0,3.0,249.0,337.0,4.0,18.0,3,0,0.4705882352941176,34,0,0,Win,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-26,Saudi Arabia,Poland,0,1,0,2,0,63.0,15.0,4.0,483.0,582.0,5.0,15.0,2,0,0.1875,16,0,0,Loss,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-26,France,Denmark,1,0,2,1,0,49.0,21.0,6.0,455.0,539.0,6.0,4.0,1,0,0.5529411764705883,85,0,0,Win,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-26,Denmark,France,0,1,1,2,0,51.0,10.0,2.0,485.0,572.0,4.0,9.0,2,0,0.3529411764705882,34,0,0,Loss,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-26,Argentina,Mexico,1,0,2,0,0,58.0,5.0,2.0,471.0,568.0,4.0,15.0,1,0,0.5222222222222223,90,0,0,Win,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-26,Mexico,Argentina,0,1,0,2,0,42.0,4.0,1.0,304.0,409.0,2.0,19.0,4,0,0.2424242424242424,66,0,0,Loss,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-27,Japan,Costa Rica,1,0,0,1,0,57.0,13.0,3.0,528.0,619.0,5.0,22.0,3,0,0.3703703703703703,54,0,0,Loss,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-27,Costa Rica,Japan,0,1,1,0,0,43.0,4.0,1.0,371.0,473.0,0.0,9.0,3,0,0.2857142857142857,21,0,0,Win,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-27,Belgium,Morocco,1,0,0,2,0,67.0,10.0,3.0,602.0,701.0,9.0,10.0,1,0,0.4375,48,0,0,Loss,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-27,Morocco,Belgium,0,1,2,0,0,33.0,10.0,4.0,287.0,351.0,1.0,14.0,1,0,0.125,16,0,0,Win,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-27,Croatia,Canada,1,0,4,1,0,49.0,13.0,10.0,402.0,498.0,5.0,13.0,2,0,0.5652173913043478,23,0,0,Win,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-27,Canada,Croatia,0,1,1,4,0,51.0,8.0,2.0,435.0,528.0,2.0,5.0,2,0,0.2666666666666666,30,0,0,Loss,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-27,Spain,Germany,1,0,1,1,0,64.0,7.0,3.0,569.0,670.0,6.0,13.0,1,0,0.4571428571428571,70,0,0,Draw,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-27,Germany,Spain,0,1,1,1,0,36.0,11.0,4.0,287.0,381.0,5.0,11.0,3,0,0.6923076923076923,91,0,0,Draw,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-28,Cameroon,Serbia,1,0,3,3,0,41.0,13.0,8.0,271.0,390.0,4.0,8.0,2,0,0.2258064516129032,31,0,0,Draw,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-28,Serbia,Cameroon,0,1,3,3,0,59.0,15.0,5.0,437.0,556.0,3.0,13.0,2,0,0.3333333333333333,6,0,0,Draw,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-28,South Korea,Ghana,1,0,2,3,0,63.0,22.0,6.0,494.0,601.0,12.0,13.0,2,0,0.1818181818181818,44,0,0,Loss,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-28,Ghana,South Korea,0,1,3,2,0,37.0,7.0,3.0,270.0,351.0,5.0,9.0,2,0,0.238095238095238,21,0,0,Win,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-28,Brazil,Switzerland,1,0,1,0,0,54.0,13.0,5.0,511.0,604.0,8.0,10.0,1,0,0.6783216783216783,143,0,0,Win,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-28,Switzerland,Brazil,0,1,0,1,0,46.0,6.0,0.0,423.0,517.0,3.0,17.0,1,0,0.3170731707317073,41,0,0,Loss,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-28,Portugal,Uruguay,1,0,2,0,0,59.0,14.0,2.0,525.0,643.0,6.0,10.0,3,0,0.5,30,0,0,Win,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-28,Uruguay,Portugal,0,1,0,2,0,41.0,11.0,3.0,315.0,438.0,2.0,16.0,2,0,0.4464285714285714,56,0,0,Loss,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-29,Ecuador,Senegal,1,0,1,2,0,61.0,9.0,4.0,365.0,482.0,3.0,23.0,0,0,0.3076923076923077,13,0,0,Loss,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-29,Senegal,Ecuador,0,1,2,1,0,39.0,13.0,2.0,203.0,312.0,6.0,11.0,1,0,0.375,8,0,0,Win,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-29,Netherlands,Qatar,1,0,2,0,0,63.0,13.0,4.0,739.0,814.0,4.0,19.0,1,0,0.5737704918032787,61,0,0,Win,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-29,Qatar,Netherlands,0,1,0,2,1,37.0,5.0,3.0,364.0,451.0,2.0,9.0,0,0,0.0,0,0,0,Loss,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-29,Iran,United States,1,0,0,1,0,49.0,4.0,0.0,385.0,508.0,1.0,14.0,3,0,0.1333333333333333,15,0,0,Loss,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-29,United States,Iran,0,1,1,0,0,51.0,12.0,5.0,417.0,524.0,5.0,10.0,1,0,0.6024096385542169,83,0,0,Win,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-29,Wales,England,1,0,0,3,0,36.0,7.0,1.0,272.0,352.0,1.0,16.0,2,0,0.2,5,0,0,Loss,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-29,England,Wales,0,1,3,0,0,64.0,18.0,7.0,545.0,626.0,6.0,9.0,0,0,0.4736842105263157,95,0,0,Win,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-30,Australia,Denmark,1,0,1,0,0,32.0,8.0,4.0,215.0,348.0,2.0,11.0,2,0,0.2142857142857142,42,0,0,Win,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-30,Denmark,Australia,0,1,0,1,0,68.0,13.0,3.0,580.0,723.0,6.0,10.0,1,0,0.3529411764705882,34,0,0,Loss,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-30,Tunisia,France,1,0,1,0,0,35.0,5.0,3.0,272.0,368.0,7.0,14.0,1,0,0.1333333333333333,15,0,0,Win,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-30,France,Tunisia,0,1,0,1,0,65.0,10.0,3.0,573.0,676.0,8.0,6.0,0,0,0.5529411764705883,85,0,0,Loss,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-30,Poland,Argentina,1,0,0,2,0,27.0,4.0,0.0,264.0,341.0,1.0,6.0,1,0,0.4705882352941176,34,0,0,Loss,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-30,Argentina,Poland,0,1,2,0,0,73.0,22.0,10.0,827.0,911.0,9.0,11.0,1,0,0.5222222222222223,90,0,0,Win,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-30,Saudi Arabia,Mexico,1,0,1,2,0,40.0,10.0,2.0,192.0,329.0,1.0,20.0,6,0,0.1875,16,0,0,Loss,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-11-30,Mexico,Saudi Arabia,0,1,2,1,0,60.0,26.0,10.0,357.0,494.0,8.0,18.0,1,0,0.2424242424242424,66,0,0,Win,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-12-01,Canada,Morocco,1,0,1,2,0,58.0,5.0,0.0,480.0,573.0,6.0,14.0,4,0,0.2666666666666666,30,0,0,Loss,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-12-01,Morocco,Canada,0,1,2,1,0,42.0,6.0,2.0,309.0,404.0,2.0,14.0,0,0,0.125,16,0,0,Win,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-12-01,Croatia,Belgium,1,0,0,0,0,49.0,11.0,4.0,508.0,616.0,2.0,7.0,0,0,0.5652173913043478,23,0,0,Draw,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-12-01,Belgium,Croatia,0,1,0,0,0,51.0,16.0,3.0,545.0,638.0,4.0,9.0,1,0,0.4375,48,0,0,Draw,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-12-01,Costa Rica,Germany,1,0,2,4,0,32.0,8.0,6.0,274.0,372.0,1.0,3.0,1,0,0.2857142857142857,21,0,0,Loss,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-12-01,Germany,Costa Rica,0,1,4,2,0,68.0,32.0,11.0,672.0,773.0,14.0,9.0,0,0,0.6923076923076923,91,0,0,Win,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-12-01,Japan,Spain,1,0,2,1,0,18.0,6.0,3.0,165.0,245.0,0.0,9.0,3,0,0.3703703703703703,54,0,0,Win,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-12-01,Spain,Japan,0,1,1,2,0,82.0,12.0,5.0,995.0,1106.0,2.0,6.0,0,0,0.4571428571428571,70,0,0,Loss,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-12-02,Ghana,Uruguay,1,0,0,2,0,51.0,9.0,3.0,374.0,492.0,5.0,18.0,2,0,0.238095238095238,21,0,0,Loss,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-12-02,Uruguay,Ghana,0,1,2,0,0,49.0,12.0,6.0,365.0,475.0,2.0,11.0,5,0,0.4464285714285714,56,0,0,Win,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-12-02,South Korea,Portugal,1,0,2,1,0,39.0,13.0,6.0,301.0,391.0,5.0,9.0,2,0,0.1818181818181818,44,0,0,Win,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-12-02,Portugal,South Korea,0,1,1,2,0,61.0,13.0,6.0,532.0,623.0,4.0,10.0,0,0,0.5,30,0,0,Loss,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-12-02,Cameroon,Brazil,1,0,1,0,0,35.0,7.0,3.0,247.0,325.0,3.0,14.0,4,1,0.2258064516129032,31,0,0,Win,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-12-02,Brazil,Cameroon,0,1,0,1,0,65.0,21.0,7.0,507.0,594.0,11.0,14.0,2,0,0.6783216783216783,143,0,0,Loss,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-12-02,Serbia,Switzerland,1,0,2,3,0,54.0,12.0,4.0,400.0,519.0,2.0,18.0,7,0,0.3333333333333333,6,0,0,Loss,2022
2022 FIFA Men's World Cup,group stage,1,0,2022-12-02,Switzerland,Serbia,0,1,3,2,0,46.0,14.0,7.0,343.0,451.0,0.0,14.0,4,0,0.3170731707317073,41,0,0,Win,2022
2022 FIFA Men's World Cup,round of 16,0,1,2022-12-03,Netherlands,United States,1,0,3,1,0,42.0,11.0,6.0,332.0,442.0,4.0,10.0,2,0,0.5737704918032787,61,0,0,Win,2022
2022 FIFA Men's World Cup,round of 16,0,1,2022-12-03,United States,Netherlands,0,1,1,3,0,58.0,17.0,6.0,497.0,623.0,5.0,5.0,0,0,0.6024096385542169,83,0,0,Loss,2022
2022 FIFA Men's World Cup,round of 16,0,1,2022-12-03,Argentina,Australia,1,0,2,1,0,60.0,14.0,5.0,635.0,729.0,1.0,8.0,0,0,0.5222222222222223,90,0,0,Win,2022
