tournament_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_name,city_name,country_name,team_name,team_code,opponent_name,opponent_code,home_team,away_team,goals_for,goals_against,extra_time,penalty_shootout,penalties_for,penalties_against,result,is_host,yellow_cards,red_cards,possession,shots,shots_on_target,passes_completed,passes_attempted,corners,fouls,team_prior_matches,team_prior_win_rate,team_prior_goals_scored_avg,team_prior_goals_conceded_avg,opp_prior_matches,opp_prior_win_rate,opp_prior_goals_scored_avg,opp_prior_goals_conceded_avg,h2h_prior_matches,h2h_prior_win_rate,team_curr_form_pts_avg,team_curr_goals_scored_avg,team_curr_goals_conceded_avg,opp_curr_form_pts_avg,opp_curr_goals_scored_avg,opp_curr_goals_conceded_avg,possession_h1,possession_h2,shots_h1,shots_h2,shots_on_target_h1,shots_on_target_h2,passes_completed_h1,passes_completed_h2,passes_attempted_h1,passes_attempted_h2,corners_h1,corners_h2,fouls_h1,fouls_h2,yellow_cards_h1,yellow_cards_h2,red_cards_h1,red_cards_h2,outcome
1994 FIFA Men's World Cup,group stage,Group F,1,0,0,0,1994-06-29,12:30,Citrus Bowl,Orlando,United States,Morocco,MAR,Netherlands,NLD,1,0,1,2,0,0,0,0,lose,0,5,0,,,,,,,,7,0.1428571428571428,0.7142857142857143,1.1428571428571428,20,0.4,1.75,1.15,0,0.0,0.0,0.5,1.5,1.5,1.0,1.0,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,Loss
1994 FIFA Men's World Cup,group stage,Group F,1,0,0,0,1994-06-29,12:30,Citrus Bowl,Orlando,United States,Netherlands,NLD,Morocco,MAR,0,1,2,1,0,0,0,0,win,0,2,0,,,,,,,,20,0.4,1.75,1.15,7,0.1428571428571428,0.7142857142857143,1.1428571428571428,0,0.0,1.5,1.0,1.0,0.0,0.6666666666666666,1.6666666666666667,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,Win
1994 FIFA Men's World Cup,group stage,Group D,1,0,0,0,1994-06-30,18:30,Cotton Bowl,Dallas,United States,Argentina,ARG,Bulgaria,BGR,1,0,0,2,0,0,0,0,lose,0,3,0,,,,,,,,48,0.5416666666666666,1.7083333333333333,1.2291666666666667,16,0.0,0.6875,2.1875,2,1.0,3.0,3.0,0.5,1.5,2.0,1.5,,,,,,,,,,,,,,,2.0,1.0,0.0,0.0,Loss
1994 FIFA Men's World Cup,group stage,Group D,1,0,0,0,1994-06-30,18:30,Cotton Bowl,Dallas,United States,Bulgaria,BGR,Argentina,ARG,0,1,2,0,0,0,0,0,win,0,5,1,,,,,,,,16,0.0,0.6875,2.1875,48,0.5416666666666666,1.7083333333333333,1.2291666666666667,2,0.0,1.5,2.0,1.5,2.0,2.0,1.0,,,,,,,,,,,,,,,3.0,2.0,1.0,0.0,Win
1994 FIFA Men's World Cup,group stage,Group D,1,0,0,0,1994-06-30,19:30,Foxboro Stadium,Foxborough,United States,Greece,GRC,Nigeria,NGA,1,0,0,2,0,0,0,0,lose,0,2,0,,,,,,,,0,0.0,0.0,0.0,3,0.0,0.0,2.3333333333333335,0,0.0,0.0,0.0,4.0,1.5,2.0,1.0,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,Loss
1994 FIFA Men's World Cup,group stage,Group D,1,0,0,0,1994-06-30,19:30,Foxboro Stadium,Foxborough,United States,Nigeria,NGA,Greece,GRC,0,1,2,0,0,0,0,0,win,0,2,0,,,,,,,,3,0.0,0.0,2.3333333333333335,0,0.0,0.0,0.0,0,0.0,1.5,2.0,1.0,0.0,0.0,3.3333333333333335,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,Win
1994 FIFA Men's World Cup,round of 16,not applicable,0,1,0,0,1994-07-02,12:00,Soldier Field,Chicago,United States,Germany,DEU,Belgium,BEL,1,0,3,2,0,0,0,0,win,0,2,0,,,,,,,,12,0.5833333333333334,2.25,1.9166666666666667,25,0.32,1.32,1.96,1,1.0,2.3333333333333335,1.6666666666666667,1.0,2.0,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,Win
1994 FIFA Men's World Cup,round of 16,not applicable,0,1,0,0,1994-07-02,12:00,Soldier Field,Chicago,United States,Belgium,BEL,Germany,DEU,0,1,2,3,0,0,0,0,lose,0,1,0,,,,,,,,25,0.32,1.32,1.96,12,0.5833333333333334,2.25,1.9166666666666667,1,0.0,2.0,0.6666666666666666,0.3333333333333333,2.5,2.0,1.25,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,Loss
1994 FIFA Men's World Cup,round of 16,not applicable,0,1,0,0,1994-07-02,16:30,RFK Stadium,"Washington, D.C.",United States,Spain,ESP,Switzerland,CHE,1,0,3,0,0,0,0,0,win,0,4,0,,,,,,,,32,0.40625,1.34375,1.1875,18,0.2777777777777778,1.5555555555555556,2.4444444444444446,1,1.0,1.6666666666666667,2.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,,,,,,,,,,,,,,,3.0,1.0,0.0,0.0,Win
1994 FIFA Men's World Cup,round of 16,not applicable,0,1,0,0,1994-07-02,16:30,RFK Stadium,"Washington, D.C.",United States,Switzerland,CHE,Spain,ESP,0,1,0,3,0,0,0,0,lose,0,4,0,,,,,,,,18,0.2777777777777778,1.5555555555555556,2.4444444444444446,32,0.40625,1.34375,1.1875,1,0.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.0,2.25,1.0,,,,,,,,,,,,,,,1.0,3.0,0.0,0.0,Loss
1994 FIFA Men's World Cup,round of 16,not applicable,0,1,0,0,1994-07-03,12:00,Cotton Bowl,Dallas,United States,Saudi Arabia,SAU,Sweden,SWE,1,0,1,3,0,0,0,0,lose,0,1,0,,,,,,,,0,0.0,0.0,0.0,37,0.4054054054054054,1.864864864864865,1.5945945945945943,0,0.0,2.0,1.3333333333333333,1.0,1.6666666666666667,2.0,1.3333333333333333,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,Loss
1994 FIFA Men's World Cup,round of 16,not applicable,0,1,0,0,1994-07-03,12:00,Cotton Bowl,Dallas,United States,Sweden,SWE,Saudi Arabia,SAU,0,1,3,1,0,0,0,0,win,0,3,0,,,,,,,,37,0.4054054054054054,1.864864864864865,1.5945945945945943,0,0.0,0.0,0.0,0,0.0,1.6666666666666667,2.0,1.3333333333333333,1.5,1.25,1.5,,,,,,,,,,,,,,,1.0,2.0,0.0,0.0,Win
1994 FIFA Men's World Cup,round of 16,not applicable,0,1,0,0,1994-07-03,13:30,Rose Bowl,Pasadena,United States,Romania,ROU,Argentina,ARG,1,0,3,2,0,0,0,0,win,0,3,0,,,,,,,,12,0.25,1.3333333333333333,1.6666666666666667,48,0.5416666666666666,1.7083333333333333,1.2291666666666667,1,0.0,2.0,1.6666666666666667,1.6666666666666667,2.0,2.0,1.0,,,,,,,,,,,,,,,0.0,3.0,0.0,0.0,Win
1994 FIFA Men's World Cup,round of 16,not applicable,0,1,0,0,1994-07-03,13:30,Rose Bowl,Pasadena,United States,Argentina,ARG,Romania,ROU,0,1,2,3,0,0,0,0,lose,0,4,0,,,,,,,,48,0.5416666666666666,1.7083333333333333,1.2291666666666667,12,0.25,1.3333333333333333,1.6666666666666667,1,0.0,2.0,2.0,1.0,2.25,2.0,1.75,,,,,,,,,,,,,,,1.0,3.0,0.0,0.0,Loss
1994 FIFA Men's World Cup,round of 16,not applicable,0,1,0,0,1994-07-04,12:00,Citrus Bowl,Orlando,United States,Netherlands,NLD,Republic of Ireland,IRL,1,0,2,0,0,0,0,0,win,0,1,0,,,,,,,,20,0.4,1.75,1.15,5,0.2,0.4,0.6,1,0.0,2.0,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,Win
1994 FIFA Men's World Cup,round of 16,not applicable,0,1,0,0,1994-07-04,12:30,Stanford Stadium,Stanford,United States,Brazil,BRA,United States,USA,1,0,1,0,0,0,0,0,win,0,2,1,,,,,,,,69,0.6521739130434783,2.1594202898550723,1.0434782608695652,16,0.5625,2.4375,2.125,1,0.0,2.3333333333333335,2.0,0.3333333333333333,1.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,2.0,0.0,1.0,0.0,Win
1994 FIFA Men's World Cup,round of 16,not applicable,0,1,0,0,1994-07-04,12:30,Stanford Stadium,Stanford,United States,United States,USA,Brazil,BRA,0,1,0,1,0,0,0,0,lose,1,4,1,,,,,,,,16,0.5625,2.4375,2.125,69,0.6521739130434783,2.1594202898550723,1.0434782608695652,1,1.0,1.3333333333333333,1.0,1.0,2.5,1.75,0.25,,,,,,,,,,,,,,,1.0,3.0,0.0,1.0,Loss
1994 FIFA Men's World Cup,round of 16,not applicable,0,1,0,0,1994-07-05,13:00,Foxboro Stadium,Foxborough,United States,Nigeria,NGA,Italy,ITA,1,0,1,2,1,0,0,0,lose,0,4,0,,,,,,,,3,0.0,0.0,2.3333333333333335,58,0.5689655172413793,1.6724137931034482,1.0172413793103448,1,0.0,2.0,2.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,2.0,2.0,0.0,0.0,Loss
1994 FIFA Men's World Cup,round of 16,not applicable,0,1,0,0,1994-07-05,13:00,Foxboro Stadium,Foxborough,United States,Italy,ITA,Nigeria,NGA,0,1,2,1,1,0,0,0,win,0,5,1,,,,,,,,58,0.5689655172413793,1.6724137931034482,1.0172413793103448,3,0.0,0.0,2.3333333333333335,1,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.5,1.75,1.0,,,,,,,,,,,,,,,2.0,3.0,0.0,1.0,Win
1994 FIFA Men's World Cup,round of 16,not applicable,0,1,0,0,1994-07-05,16:30,Giants Stadium,East Rutherford,United States,Mexico,MEX,Bulgaria,BGR,1,0,1,1,1,1,1,3,lose,0,4,1,,,,,,,,29,0.2068965517241379,0.9310344827586208,2.206896551724138,16,0.0,0.6875,2.1875,1,1.0,1.3333333333333333,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,2.0,2.0,1.0,0.0,Loss
1994 FIFA Men's World Cup,round of 16,not applicable,0,1,0,0,1994-07-05,16:30,Giants Stadium,East Rutherford,United States,Bulgaria,BGR,Mexico,MEX,0,1,1,1,1,1,3,1,win,0,4,1,,,,,,,,16,0.0,0.6875,2.1875,29,0.2068965517241379,0.9310344827586208,2.206896551724138,1,0.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,3.0,1.0,1.0,0.0,Win
1994 FIFA Men's World Cup,quarter-finals,not applicable,0,1,0,0,1994-07-09,12:00,Foxboro Stadium,Foxborough,United States,Spain,ESP,Italy,ITA,0,1,1,2,0,0,0,0,lose,0,2,0,,,,,,,,32,0.40625,1.34375,1.1875,58,0.5689655172413793,1.6724137931034482,1.0172413793103448,2,0.0,2.0,2.25,1.0,2.0,1.2,0.8,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,Loss
1994 FIFA Men's World Cup,quarter-finals,not applicable,0,1,0,0,1994-07-09,14:30,Cotton Bowl,Dallas,United States,Netherlands,NLD,Brazil,BRA,1,0,2,3,0,0,0,0,lose,0,2,0,,,,,,,,20,0.4,1.75,1.15,69,0.6521739130434783,2.1594202898550723,1.0434782608695652,1,1.0,2.25,1.5,0.75,2.5,1.75,0.25,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,Loss
1994 FIFA Men's World Cup,quarter-finals,not applicable,0,1,0,0,1994-07-09,14:30,Cotton Bowl,Dallas,United States,Brazil,BRA,Netherlands,NLD,0,1,3,2,0,0,0,0,win,0,1,0,,,,,,,,69,0.6521739130434783,2.1594202898550723,1.0434782608695652,20,0.4,1.75,1.15,1,0.0,2.5,1.75,0.25,1.8,1.6,1.2,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,Win
1994 FIFA Men's World Cup,quarter-finals,not applicable,0,1,0,0,1994-07-10,12:00,Giants Stadium,East Rutherford,United States,Bulgaria,BGR,Germany,DEU,1,0,2,1,0,0,0,0,win,0,3,0,,,,,,,,16,0.0,0.6875,2.1875,12,0.5833333333333334,2.25,1.9166666666666667,0,0.0,2.25,1.75,1.0,2.5,2.0,1.25,,,,,,,,,,,,,,,1.0,2.0,0.0,0.0,Win
1994 FIFA Men's World Cup,quarter-finals,not applicable,0,1,0,0,1994-07-10,12:00,Giants Stadium,East Rutherford,United States,Germany,DEU,Bulgaria,BGR,0,1,1,2,0,0,0,0,lose,0,5,0,,,,,,,,12,0.5833333333333334,2.25,1.9166666666666667,16,0.0,0.6875,2.1875,0,0.0,2.5,2.0,1.25,2.4,1.8,1.0,,,,,,,,,,,,,,,2.0,3.0,0.0,0.0,Loss
1994 FIFA Men's World Cup,quarter-finals,not applicable,0,1,0,0,1994-07-10,12:30,Stanford Stadium,Stanford,United States,Romania,ROU,Sweden,SWE,1,0,2,2,1,1,4,5,lose,0,3,0,,,,,,,,12,0.25,1.3333333333333333,1.6666666666666667,37,0.4054054054054054,1.864864864864865,1.5945945945945943,0,0.0,2.25,2.0,1.75,2.0,2.25,1.25,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,Loss
1994 FIFA Men's World Cup,quarter-finals,not applicable,0,1,0,0,1994-07-10,12:30,Stanford Stadium,Stanford,United States,Sweden,SWE,Romania,ROU,0,1,2,2,1,1,5,4,win,0,2,1,,,,,,,,37,0.4054054054054054,1.864864864864865,1.5945945945945943,12,0.25,1.3333333333333333,1.6666666666666667,0,0.0,2.0,2.25,1.25,1.8,2.0,1.8,,,,,,,,,,,,,,,2.0,0.0,1.0,0.0,Win
1994 FIFA Men's World Cup,semi-finals,not applicable,0,1,0,0,1994-07-13,16:00,Giants Stadium,East Rutherford,United States,Bulgaria,BGR,Italy,ITA,1,0,1,2,0,0,0,0,lose,0,3,0,,,,,,,,16,0.0,0.6875,2.1875,58,0.5689655172413793,1.6724137931034482,1.0172413793103448,1,0.0,2.4,1.8,1.0,2.0,1.2,0.8,,,,,,,,,,,,,,,0.0,3.0,0.0,0.0,Loss
1994 FIFA Men's World Cup,semi-finals,not applicable,0,1,0,0,1994-07-13,16:00,Giants Stadium,East Rutherford,United States,Italy,ITA,Bulgaria,BGR,0,1,2,1,0,0,0,0,win,0,2,0,,,,,,,,58,0.5689655172413793,1.6724137931034482,1.0172413793103448,16,0.0,0.6875,2.1875,1,0.0,2.0,1.2,0.8,2.0,1.6666666666666667,1.1666666666666667,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,Win
1994 FIFA Men's World Cup,semi-finals,not applicable,0,1,0,0,1994-07-13,16:30,Rose Bowl,Pasadena,United States,Sweden,SWE,Brazil,BRA,1,0,0,1,0,0,0,0,lose,0,2,1,,,,,,,,37,0.4054054054054054,1.864864864864865,1.5945945945945943,69,0.6521739130434783,2.1594202898550723,1.0434782608695652,6,0.1666666666666666,2.2,2.2,1.4,2.6,2.0,0.6,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,Loss
1994 FIFA Men's World Cup,semi-finals,not applicable,0,1,0,0,1994-07-13,16:30,Rose Bowl,Pasadena,United States,Brazil,BRA,Sweden,SWE,0,1,1,0,0,0,0,0,win,0,1,0,,,,,,,,69,0.6521739130434783,2.1594202898550723,1.0434782608695652,37,0.4054054054054054,1.864864864864865,1.5945945945945943,6,0.6666666666666666,2.6,2.0,0.6,1.8333333333333333,1.8333333333333333,1.3333333333333333,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,Win
1994 FIFA Men's World Cup,third-place match,not applicable,0,1,0,0,1994-07-16,12:30,Rose Bowl,Pasadena,United States,Sweden,SWE,Bulgaria,BGR,1,0,4,0,0,0,0,0,win,0,1,0,,,,,,,,37,0.4054054054054054,1.864864864864865,1.5945945945945943,16,0.0,0.6875,2.1875,1,0.0,1.8333333333333333,1.8333333333333333,1.3333333333333333,2.0,1.6666666666666667,1.1666666666666667,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,Win
1994 FIFA Men's World Cup,third-place match,not applicable,0,1,0,0,1994-07-16,12:30,Rose Bowl,Pasadena,United States,Bulgaria,BGR,Sweden,SWE,0,1,0,4,0,0,0,0,lose,0,1,0,,,,,,,,16,0.0,0.6875,2.1875,37,0.4054054054054054,1.864864864864865,1.5945945945945943,1,0.0,2.0,1.6666666666666667,1.1666666666666667,2.0,2.142857142857143,1.1428571428571428,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,Loss
1994 FIFA Men's World Cup,final,not applicable,0,1,0,0,1994-07-17,12:30,Rose Bowl,Pasadena,United States,Brazil,BRA,Italy,ITA,1,0,0,0,1,1,3,2,win,0,2,0,,,,,,,,69,0.6521739130434783,2.1594202898550723,1.0434782608695652,58,0.5689655172413793,1.6724137931034482,1.0172413793103448,4,0.5,2.6666666666666665,1.8333333333333333,0.5,2.1666666666666665,1.3333333333333333,0.8333333333333334,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,Win
1994 FIFA Men's World Cup,final,not applicable,0,1,0,0,1994-07-17,12:30,Rose Bowl,Pasadena,United States,Italy,ITA,Brazil,BRA,0,1,0,0,1,1,2,3,lose,0,2,0,,,,,,,,58,0.5689655172413793,1.6724137931034482,1.0172413793103448,69,0.6521739130434783,2.1594202898550723,1.0434782608695652,4,0.5,2.1666666666666665,1.3333333333333333,0.8333333333333334,2.7142857142857144,1.5714285714285714,0.4285714285714285,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,Loss
1998 FIFA Men's World Cup,group stage,Group A,1,0,0,0,1998-06-10,17:30,Stade de France,Saint-Denis,France,Brazil,BRA,Scotland,SCO,1,0,2,1,0,0,0,0,win,0,2,0,,,,,,,,79,0.6582278481012658,2.0632911392405062,1.0506329113924051,20,0.2,1.15,1.75,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,Win
1998 FIFA Men's World Cup,group stage,Group A,1,0,0,0,1998-06-10,17:30,Stade de France,Saint-Denis,France,Scotland,SCO,Brazil,BRA,0,1,1,2,0,0,0,0,lose,0,1,0,,,,,,,,20,0.2,1.15,1.75,79,0.6582278481012658,2.0632911392405062,1.0506329113924051,3,0.0,0.0,0.0,0.0,3.0,2.0,1.0,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,Loss
1998 FIFA Men's World Cup,group stage,Group A,1,0,0,0,1998-06-10,21:00,Stade de la Mosson,Montpellier,France,Morocco,MAR,Norway,NOR,1,0,2,2,0,0,0,0,draw,0,1,0,,,,,,,,10,0.1,0.7,1.3,16,0.6875,2.4375,0.875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,Draw
1998 FIFA Men's World Cup,group stage,Group B,1,0,0,0,1998-06-11,17:30,Stade du Parc Lescure,Bordeaux,France,Italy,ITA,Chile,CHL,1,0,2,2,0,0,0,0,draw,0,2,0,,,,,,,,65,0.5692307692307692,1.6153846153846154,0.9846153846153848,21,0.3333333333333333,1.238095238095238,1.5238095238095235,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,Draw
1998 FIFA Men's World Cup,group stage,Group B,1,0,0,0,1998-06-11,17:30,Stade du Parc Lescure,Bordeaux,France,Chile,CHL,Italy,ITA,0,1,2,2,0,0,0,0,draw,0,3,0,,,,,,,,21,0.3333333333333333,1.238095238095238,1.5238095238095235,65,0.5692307692307692,1.6153846153846154,0.9846153846153848,2,0.5,0.0,0.0,0.0,1.0,2.0,2.0,,,,,,,,,,,,,,,1.0,2.0,0.0,0.0,Draw
1998 FIFA Men's World Cup,group stage,Group B,1,0,0,0,1998-06-11,21:00,Stade de Toulouse,Toulouse,France,Cameroon,CMR,Austria,AUT,1,0,1,1,0,0,0,0,draw,0,1,0,,,,,,,,11,0.2727272727272727,1.0,1.9090909090909092,26,0.4615384615384615,1.5384615384615383,1.6538461538461535,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,Draw
1998 FIFA Men's World Cup,group stage,Group B,1,0,0,0,1998-06-11,21:00,Stade de Toulouse,Toulouse,France,Austria,AUT,Cameroon,CMR,0,1,1,1,0,0,0,0,draw,0,1,0,,,,,,,,26,0.4615384615384615,1.5384615384615383,1.6538461538461535,11,0.2727272727272727,1.0,1.9090909090909092,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,Draw
1998 FIFA Men's World Cup,group stage,Group D,1,0,0,0,1998-06-12,14:30,Stade de la Mosson,Montpellier,France,Paraguay,PRY,Bulgaria,BGR,1,0,0,0,0,0,0,0,draw,0,1,0,,,,,,,,11,0.2727272727272727,1.4545454545454546,2.272727272727273,23,0.1739130434782608,0.9130434782608696,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,Draw
1998 FIFA Men's World Cup,group stage,Group D,1,0,0,0,1998-06-12,14:30,Stade de la Mosson,Montpellier,France,Bulgaria,BGR,Paraguay,PRY,0,1,0,0,0,0,0,0,draw,0,3,1,,,,,,,,23,0.1739130434782608,0.9130434782608696,2.0,11,0.2727272727272727,1.4545454545454546,2.272727272727273,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,2.0,1.0,1.0,0.0,Draw
1998 FIFA Men's World Cup,group stage,Group C,1,0,0,0,1998-06-12,17:30,Stade Félix-Bollaert,Lens,France,Saudi Arabia,SAU,Denmark,DNK,1,0,0,1,0,0,0,0,lose,0,1,0,,,,,,,,4,0.5,1.25,1.5,12,0.4166666666666667,2.0,1.6666666666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,Loss
1998 FIFA Men's World Cup,group stage,Group C,1,0,0,0,1998-06-12,17:30,Stade Félix-Bollaert,Lens,France,Denmark,DNK,Saudi Arabia,SAU,0,1,1,0,0,0,0,0,win,0,3,0,,,,,,,,12,0.4166666666666667,2.0,1.6666666666666667,4,0.5,1.25,1.5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,1.0,2.0,0.0,0.0,Win
1998 FIFA Men's World Cup,group stage,Group C,1,0,0,0,1998-06-12,21:00,Stade Vélodrome,Marseille,France,France,FRA,South Africa,ZAF,1,0,3,0,0,0,0,0,win,1,3,0,,,,,,,,34,0.4705882352941176,2.088235294117647,1.6470588235294117,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1.0,2.0,0.0,0.0,Win
1998 FIFA Men's World Cup,group stage,Group C,1,0,0,0,1998-06-12,21:00,Stade Vélodrome,Marseille,France,South Africa,ZAF,France,FRA,0,1,0,3,0,0,0,0,lose,0,1,0,,,,,,,,0,0.0,0.0,0.0,34,0.4705882352941176,2.088235294117647,1.6470588235294117,0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,Loss
1998 FIFA Men's World Cup,group stage,Group D,1,0,0,0,1998-06-13,14:30,Stade de la Beaujoire,Nantes,France,Spain,ESP,Nigeria,NGA,1,0,2,3,0,0,0,0,lose,0,3,0,,,,,,,,37,0.4054054054054054,1.4324324324324325,1.1891891891891893,10,0.2,1.2,2.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,3.0,0.0,0.0,Loss
1998 FIFA Men's World Cup,group stage,Group D,1,0,0,0,1998-06-13,14:30,Stade de la Beaujoire,Nantes,France,Nigeria,NGA,Spain,ESP,0,1,3,2,0,0,0,0,win,0,1,0,,,,,,,,10,0.2,1.2,2.5,37,0.4054054054054054,1.4324324324324325,1.1891891891891893,0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,Win
1998 FIFA Men's World Cup,group stage,Group E,1,0,0,0,1998-06-13,17:30,Stade de Gerland,Lyon,France,South Korea,KOR,Mexico,MEX,1,0,1,3,0,0,0,0,lose,0,1,1,,,,,,,,11,0.0,0.8181818181818182,3.090909090909091,33,0.2121212121212121,0.9393939393939394,2.060606060606061,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,Loss
1998 FIFA Men's World Cup,group stage,Group E,1,0,0,0,1998-06-13,17:30,Stade de Gerland,Lyon,France,Mexico,MEX,South Korea,KOR,0,1,3,1,0,0,0,0,win,0,2,0,,,,,,,,33,0.2121212121212121,0.9393939393939394,2.060606060606061,11,0.0,0.8181818181818182,3.090909090909091,0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,Win
1998 FIFA Men's World Cup,group stage,Group E,1,0,0,0,1998-06-13,21:00,Stade de France,Saint-Denis,France,Netherlands,NLD,Belgium,BEL,1,0,0,0,0,0,0,0,draw,0,0,1,,,,,,,,25,0.44,1.72,1.16,29,0.3448275862068966,1.2758620689655171,1.827586206896552,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,Draw
1998 FIFA Men's World Cup,group stage,Group E,1,0,0,0,1998-06-13,21:00,Stade de France,Saint-Denis,France,Belgium,BEL,Netherlands,NLD,0,1,0,0,0,0,0,0,draw,0,2,0,,,,,,,,29,0.3448275862068966,1.2758620689655171,1.827586206896552,25,0.44,1.72,1.16,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,Draw
1998 FIFA Men's World Cup,group stage,Group H,1,0,0,0,1998-06-14,14:30,Stade de Toulouse,Toulouse,France,Japan,JPN,Argentina,ARG,0,1,0,1,0,0,0,0,lose,0,3,0,,,,,,,,7,0.1428571428571428,0.2857142857142857,2.857142857142857,52,0.5384615384615384,1.7307692307692308,1.25,0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,,,,,,,,,,,,,1.0,2.0,0.0,0.0,Loss
1998 FIFA Men's World Cup,group stage,Group F,1,0,0,0,1998-06-14,17:30,Stade Geoffroy-Guichard,Saint-Étienne,France,Yugoslavia,YUG,Iran,IRN,1,0,1,0,0,0,0,0,win,0,2,0,,,,,,,,33,0.4242424242424242,1.6666666666666667,1.2727272727272727,3,0.0,0.6666666666666666,2.6666666666666665,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,Win
1998 FIFA Men's World Cup,group stage,Group H,1,0,0,0,1998-06-14,21:00,Stade Félix-Bollaert,Lens,France,Jamaica,JAM,Croatia,HRV,1,0,1,3,0,0,0,0,lose,0,1,0,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,Loss
1998 FIFA Men's World Cup,group stage,Group H,1,0,0,0,1998-06-14,21:00,Stade Félix-Bollaert,Lens,France,Croatia,HRV,Jamaica,JAM,0,1,3,1,0,0,0,0,win,0,2,0,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,Win
